seqnames	start	end	width	strand	intro_type	haplo_id
chr24	6780001	6800000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
chr24	10480001	10500000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
chr25	1040001	1100000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold4	180001	200000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold4	300001	320000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold93	1	100000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold102	100001	107666	7666	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold110	60001	80000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold160	20001	40000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold163	1	80000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold306	1	20000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold336	20001	40000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold361	20001	40000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold373	1	20000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold380	1	40000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold386	1	40000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold394	1	49875	49875	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold402	1	20000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold404	1	49932	49932	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold410	1	20000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
unplaced_scaffold449	1	20000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_1
chr1	3040001	3060000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	9340001	9360000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	9640001	9660000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	11360001	11380000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	11920001	12200000	280000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	12680001	12780000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	18100001	18120000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	18260001	18380000	120000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	18460001	18500000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	18580001	18680000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	18760001	18780000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	22420001	22500000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	22560001	22580000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	23460001	23500000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	26380001	26400000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	26560001	26740000	180000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	29840001	29920000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr1	30000001	30020000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	21320001	21400000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	22320001	22340000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	22920001	22940000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	23900001	23920000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	24720001	24740000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	24940001	24980000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	25980001	26100000	120000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	26200001	26220000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	26340001	26440000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	27140001	27200000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr2	29020001	29040000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	4520001	4540000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	14000001	14020000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	14860001	14880000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	14960001	14980000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	15280001	15300000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	15360001	15500000	140000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	21220001	21240000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	22420001	22460000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	22700001	22720000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	23640001	23660000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr3	30340001	30360000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	7380001	7400000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	7680001	7700000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	7780001	7800000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	10480001	10600000	120000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	11840001	11900000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	12160001	12180000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	12260001	12360000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	13780001	13800000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	15280001	15300000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	15540001	15560000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	15760001	15780000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	15840001	15860000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	16080001	16100000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	16200001	16300000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	16360001	16380000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	16440001	16560000	120000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	16700001	16720000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	17100001	17120000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	17200001	17340000	140000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	18680001	18700000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	18920001	19280000	360000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	19340001	19420000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	24240001	24260000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	25460001	25500000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	26100001	26120000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	26220001	26260000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	26640001	26660000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	27560001	27600000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	27720001	27740000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	27840001	27860000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	29080001	29160000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	30080001	30180000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	30600001	30620000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr4	30960001	31000000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	160001	180000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	380001	400000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	680001	740000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	1460001	1480000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	1680001	1800000	120000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	2760001	2780000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	6700001	6720000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	6960001	7000000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	7120001	7180000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	7240001	7320000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	7940001	8020000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	8460001	8480000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	8700001	8740000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	9300001	9320000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	10260001	10320000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	10540001	10620000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	10680001	10920000	240000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	10980001	11000000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	11160001	11180000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	11280001	11320000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	11380001	11400000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	11460001	11480000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	12260001	12420000	160000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	12540001	12880000	340000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	13420001	13440000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	13600001	13640000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	13880001	13960000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	14080001	14180000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	14400001	14540000	140000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	15040001	15060000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	15200001	15220000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	21700001	21720000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	21780001	21820000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	22960001	22980000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr5	26380001	26420000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	1360001	1380000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	2140001	2160000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	8320001	8340000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	8880001	8900000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	10040001	10060000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	11640001	11660000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	11780001	11800000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	12460001	12500000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	12560001	12680000	120000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	13020001	13120000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	13220001	13240000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	14100001	14940000	840000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	15100001	15160000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	15440001	15460000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	15780001	16420000	640000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	16500001	16560000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	16620001	16800000	180000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	16920001	16960000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	17240001	17280000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	17440001	17500000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	17560001	17580000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	17680001	17960000	280000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	18120001	18160000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	18220001	18240000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	18340001	19240000	900000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	19400001	19420000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	19520001	19560000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	19940001	19980000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	20120001	20160000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	20260001	20280000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	20520001	20540000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	20720001	20760000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	20900001	20960000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	21020001	21260000	240000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	21540001	21560000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr6	21800001	21820000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	480001	500000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	840001	860000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	1800001	1820000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	3200001	3220000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	3320001	3380000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	3620001	3640000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	3760001	3780000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	3940001	3960000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	4020001	4100000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	4620001	4640000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	4740001	4760000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	4960001	4980000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	6000001	6020000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	6340001	6360000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	6420001	6440000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	7740001	7800000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	8000001	8020000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	8660001	8720000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	9640001	9660000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	9800001	9840000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	11080001	11120000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	11840001	12060000	220000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	12300001	12360000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	13200001	13220000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	13280001	13300000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	14280001	14360000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	14620001	14640000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	15140001	15160000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	15740001	15760000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	15920001	16000000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	16380001	16400000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr7	16460001	16520000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	1240001	1320000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	2920001	2940000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	3680001	3700000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	3800001	3820000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	6020001	6040000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	6360001	6680000	320000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	6880001	6980000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	7940001	7960000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	8060001	8080000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	8560001	8580000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	9000001	9020000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	9080001	9100000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	9180001	9200000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	9400001	9420000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	11540001	11560000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	12880001	12920000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	13020001	13040000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	14120001	14160000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	14440001	14520000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	17160001	17180000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr8	18440001	18460000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	880001	940000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	1000001	1080000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	1540001	1560000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	1720001	1960000	240000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	2560001	2600000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	2760001	2780000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	2940001	2960000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	5000001	5020000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	5080001	5100000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	6440001	6460000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	10720001	10780000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	10860001	10900000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	11220001	11380000	160000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	11440001	11540000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	11680001	12340000	660000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	13700001	13720000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	13860001	13940000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	14020001	14100000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	14540001	14680000	140000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	14880001	14900000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	16200001	16260000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	16360001	16460000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	19920001	19940000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr9	30320001	30340000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	8060001	8100000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	9680001	9780000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	9880001	9900000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	10000001	10020000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	10120001	10320000	200000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	11660001	11720000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	12320001	12560000	240000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	12680001	12700000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	13080001	13180000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	13280001	13860000	580000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	13920001	14000000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	15100001	15240000	140000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	16980001	17040000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	17260001	17280000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	17340001	17360000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	17540001	17600000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	17660001	17680000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	17800001	17840000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	18280001	18300000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	19760001	19820000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	19920001	20340000	420000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	21920001	21940000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	22100001	22120000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	22780001	22840000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	23200001	23220000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	23420001	23500000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	23600001	23720000	120000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	23860001	23880000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	24380001	24440000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	24580001	24940000	360000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	25500001	25540000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	25700001	25720000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	26320001	26340000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr10	27100001	27120000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	1120001	1140000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	1980001	2000000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	2140001	2160000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	2640001	2800000	160000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	2900001	3100000	200000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	3420001	3480000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	3560001	3880000	320000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	5720001	5740000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	7200001	7220000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	11460001	11620000	160000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	11700001	11760000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	11820001	11840000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	11900001	12080000	180000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	12160001	12200000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	12260001	12280000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	13780001	13800000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	13860001	13920000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	14060001	14160000	100000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	14240001	14300000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	15980001	16020000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	16120001	16140000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	16520001	16540000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	16800001	16820000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr11	29980001	30000000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	320001	340000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	620001	680000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	800001	860000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	920001	940000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	1260001	1320000	60000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	1440001	1560000	120000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	1700001	1720000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	2540001	2560000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	3780001	3800000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	4960001	4980000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	5500001	5620000	120000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	6060001	6100000	40000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	6640001	6660000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	6820001	6840000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	10560001	10700000	140000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	10940001	10960000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	11060001	11140000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	13240001	13260000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	13320001	13400000	80000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	14260001	14280000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	17460001	17480000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
chr12	19820001	19840000	20000	*	Atlantic	HWS64_Balsfjord_Atlantic_2
